fold_externo,condicion,feature,idf
2,Agresivo,técnicas,2.791759469228055
2,Agresivo,técnico,3.0794415416798357
2,Agresivo,técnicos,2.9252908618525773
2,Agresivo,título,3.0794415416798357
2,Agresivo,título profesional,3.2617630984737906
2,Agresivo,universidad,1.5753641449035618
2,Agresivo,universidad católica,3.0794415416798357
2,Agresivo,universitario,3.772588722239781
2,Agresivo,uso,2.47330573810952
2,Agresivo,usuario,3.4849066497880004
2,Agresivo,utilizando,3.0794415416798357
2,Agresivo,utilizando herramientas,3.772588722239781
2,Agresivo,vacantes,3.4849066497880004
2,Agresivo,valor,2.6739764335716716
2,Agresivo,valores,3.2617630984737906
2,Agresivo,vanguardia,3.4849066497880004
2,Agresivo,ver,3.4849066497880004
2,Agresivo,vida,2.6739764335716716
2,Agresivo,vida según,3.4849066497880004
2,Agresivo,vigente,3.4849066497880004
2,Agresivo,visión,2.386294361119891
2,Agresivo,visión cristiana,3.4849066497880004
2,Agresivo,volúmenes,3.2617630984737906
2,Agresivo,ámbito,2.9252908618525773
2,Agresivo,ámbitos,3.0794415416798357
2,Agresivo,área,2.5686159179138452
2,Agresivo,áreas,2.5686159179138452
2,Agresivo,ética,2.09861228866811
2,Agresivo,ético,2.5686159179138452
2,Agresivo,éticos,3.0794415416798357
3,Original,10,3.1000608288825715
3,Original,2026,3.505525936990736
3,Original,académico,3.1000608288825715
3,Original,acciones,3.505525936990736
3,Original,acreditación,3.505525936990736
3,Original,acuerdo,3.2823823856765264
3,Original,adaptarse,2.9459101490553135
3,Original,además,2.4939250253122562
3,Original,administración,3.1000608288825715
3,Original,administrar,3.1000608288825715
3,Original,admisión,3.505525936990736
3,Original,alto,2.9459101490553135
3,Original,ambiental,3.1000608288825715
3,Original,amplio,3.2823823856765264
3,Original,analista,3.1000608288825715
3,Original,analista sistemas,3.505525936990736
3,Original,analizar,2.6945957207744073
3,Original,analítica,3.1000608288825715
3,Original,análisis,2.406913648322626
3,Original,análisis datos,2.9459101490553135
3,Original,aplica,3.1000608288825715
3,Original,aplicaciones,2.9459101490553135
3,Original,aplicación,2.8123787564307907
3,Original,aplicada,2.589235205116581
3,Original,aplicando,2.8123787564307907
3,Original,aplicar,2.6945957207744073
3,Original,apoyar,3.2823823856765264
3,Original,aprendizaje,2.406913648322626
3,Original,artificial,2.4939250253122562
3,Original,asimismo,2.9459101490553135
3,Original,así,2.406913648322626
3,Original,años,3.505525936990736
3,Original,basadas,3.505525936990736
3,Original,base,2.589235205116581
3,Original,bases,2.6945957207744073
3,Original,bases datos,2.6945957207744073
3,Original,bien,2.8123787564307907
3,Original,bien común,2.9459101490553135
3,Original,buenas,3.2823823856765264
3,Original,buenas prácticas,3.2823823856765264
3,Original,básicas,2.252762968495368
3,Original,básicas ciencias,2.6945957207744073
3,Original,básicas ingeniería,3.2823823856765264
3,Original,calidad,2.0586069540544107
3,Original,cambio,3.2823823856765264
3,Original,campo,2.9459101490553135
3,Original,campus,3.505525936990736
3,Original,capaces,2.8123787564307907
3,Original,capacidad,1.8960880245566356
3,Original,capacitado,2.589235205116581
3,Original,capaz,2.001448540214462
3,Original,capaz concebir,3.505525936990736
3,Original,carrera,1.8007778447523106
3,Original,carrera ingeniería,2.589235205116581
3,Original,carreras,3.505525936990736
3,Original,católica,2.6945957207744073
3,Original,chile,2.9459101490553135
3,Original,ciberseguridad,3.505525936990736
3,Original,ciclo,3.2823823856765264
3,Original,ciclo vida,3.505525936990736
3,Original,ciencia,2.589235205116581
3,Original,ciencia datos,3.2823823856765264
3,Original,ciencias,1.756326082181477
3,Original,ciencias básicas,2.252762968495368
3,Original,ciencias computación,3.2823823856765264
3,Original,ciencias ingeniería,2.3268709406490897
3,Original,civil,1.756326082181477
3,Original,civil computación,2.589235205116581
3,Original,civil informática,2.4939250253122562
3,Original,competencias,2.001448540214462
3,Original,complejos,2.589235205116581
3,Original,comprometido,2.8123787564307907
3,Original,compromiso,2.589235205116581
3,Original,computacionales,2.4939250253122562
3,Original,computación,1.9473813189441862
3,Original,computación informática,2.406913648322626
3,Original,comunicaciones,2.589235205116581
3,Original,comunicación,1.8472978603872037
3,Original,comunicación efectiva,2.9459101490553135
3,Original,comunicarse,2.9459101490553135
3,Original,común,2.6945957207744073
3,Original,concebir,3.2823823856765264
3,Original,concebir diseñar,3.505525936990736
3,Original,concepción,3.2823823856765264
3,Original,conocimiento,2.8123787564307907
3,Original,conocimientos,1.672944473242426
3,Original,considerando,2.406913648322626
3,Original,constante,3.1000608288825715
3,Original,construir,2.9459101490553135
3,Original,consultor,2.9459101490553135
3,Original,contexto,2.3268709406490897
3,Original,contextos,2.4939250253122562
3,Original,continua,2.8123787564307907
3,Original,contribuir,2.8123787564307907
3,Original,contribuyendo,2.8123787564307907
3,Original,crear,2.9459101490553135
3,Original,cristiana,3.1000608288825715
3,Original,criterios,2.8123787564307907
3,Original,crítico,2.8123787564307907
3,Original,cuenta,2.6945957207744073
3,Original,cultura,3.1000608288825715
3,Original,datos,1.6337237600891445
3,Original,decisiones,2.252762968495368
3,Original,desafíos,2.6945957207744073
3,Original,desarrolla,2.589235205116581
3,Original,desarrollar,1.9473813189441862
3,Original,desarrollar proyectos,3.1000608288825715
3,Original,desarrollar soluciones,3.1000608288825715
3,Original,desarrollo,1.5596157879354227
3,Original,desarrollo software,2.589235205116581
3,Original,desarrollo sostenible,3.2823823856765264
3,Original,desempeña,3.2823823856765264
3,Original,desempeñarse,2.406913648322626
3,Original,desempeño,2.6945957207744073
3,Original,diferentes,3.505525936990736
3,Original,digital,2.6945957207744073
3,Original,digitales,2.589235205116581
3,Original,dirección,3.505525936990736
3,Original,director,3.793208009442517
3,Original,disciplina,2.9459101490553135
3,Original,disciplinar,3.1000608288825715
3,Original,diseña,3.1000608288825715
3,Original,diseñar,1.9473813189441862
3,Original,diseñar desarrollar,2.9459101490553135
3,Original,diseñar implementar,2.8123787564307907
3,Original,diseño,2.3268709406490897
3,Original,distintos,2.8123787564307907
3,Original,diversas,3.2823823856765264
3,Original,diversidad,2.9459101490553135
3,Original,diversos,2.6945957207744073
3,Original,docente,3.505525936990736
3,Original,económico,3.2823823856765264
3,Original,educación,3.505525936990736
3,Original,educación superior,3.793208009442517
3,Original,efectiva,2.6945957207744073
3,Original,eficiencia,2.406913648322626
3,Original,eficiente,3.1000608288825715
3,Original,eficientes,2.9459101490553135
3,Original,egresado,2.589235205116581
3,Original,egresado ingeniería,3.2823823856765264
3,Original,egreso,2.4939250253122562
3,Original,ejecución,3.1000608288825715
3,Original,ejercicio,3.1000608288825715
3,Original,ello,3.2823823856765264
3,Original,emergentes,2.6945957207744073
3,Original,emprendedora,3.2823823856765264
3,Original,emprendimiento,2.589235205116581
3,Original,emprendimientos,3.1000608288825715
3,Original,empresarial,3.1000608288825715
3,Original,empresariales,3.793208009442517
3,Original,empresas,2.6945957207744073
3,Original,enfoque,2.8123787564307907
3,Original,entorno,2.406913648322626
3,Original,entornos,3.1000608288825715
3,Original,equipos,1.6337237600891445
3,Original,equipos multidisciplinarios,2.406913648322626
3,Original,equipos trabajo,2.6945957207744073
3,Original,especialidad,3.1000608288825715
3,Original,especialización,3.505525936990736
3,Original,estudiantes,3.505525936990736
3,Original,estudios,3.1000608288825715
3,Original,está,2.9459101490553135
3,Original,está capacitado,3.1000608288825715
3,Original,estándares,2.6945957207744073
3,Original,evaluación,3.2823823856765264
3,Original,evaluar,2.8123787564307907
3,Original,evaluar gestionar,3.2823823856765264
3,Original,evolución,2.9459101490553135
3,Original,experiencia,3.505525936990736
3,Original,fin,3.2823823856765264
3,Original,forma,2.1192315758708453
3,Original,formación,1.5245244681241528
3,Original,formación ciencias,2.6945957207744073
3,Original,formación integral,3.1000608288825715
3,Original,formación permite,3.1000608288825715
3,Original,formar,2.9459101490553135
3,Original,generar,2.9459101490553135
3,Original,generar soluciones,3.2823823856765264
3,Original,genéricas,3.2823823856765264
3,Original,gestiona,3.2823823856765264
3,Original,gestionar,1.8960880245566356
3,Original,gestionar desarrollar,3.2823823856765264
3,Original,gestionar proyectos,2.589235205116581
3,Original,gestión,1.756326082181477
3,Original,gestión proyectos,2.8123787564307907
3,Original,global,2.6945957207744073
3,Original,global social,3.793208009442517
3,Original,habilidades,2.1837700970084164
3,Original,hardware,3.1000608288825715
3,Original,herramientas,2.252762968495368
3,Original,humana,3.2823823856765264
3,Original,idioma,3.2823823856765264
3,Original,idioma inglés,3.2823823856765264
3,Original,impacto,2.9459101490553135
3,Original,impacto acciones,3.793208009442517
3,Original,implementa,3.2823823856765264
3,Original,implementación,2.8123787564307907
3,Original,implementar,2.1192315758708453
3,Original,implementar operar,3.2823823856765264
3,Original,independiente,3.2823823856765264
3,Original,industria,2.6945957207744073
3,Original,industrial,3.505525936990736
3,Original,información,1.3953127366441465
3,Original,información comunicaciones,2.8123787564307907
3,Original,información comunicación,2.9459101490553135
3,Original,informática,1.1782482314063187
3,Original,informática universidad,2.0586069540544107
3,Original,informáticas,2.1837700970084164
3,Original,informático,2.8123787564307907
3,Original,informáticos,1.756326082181477
3,Original,infraestructura,3.2823823856765264
3,Original,ingeniera,3.2823823856765264
3,Original,ingeniero,1.4260843953109001
3,Original,ingeniero civil,2.1837700970084164
3,Original,ingeniero ejecución,3.2823823856765264
3,Original,ingeniero informática,2.8123787564307907
3,Original,ingenieros,3.2823823856765264
3,Original,ingeniería,1.1782482314063187
3,Original,ingeniería aplicada,3.2823823856765264
3,Original,ingeniería ciencias,3.2823823856765264
3,Original,ingeniería civil,2.252762968495368
3,Original,ingeniería computación,3.2823823856765264
3,Original,ingeniería informática,2.3268709406490897
3,Original,ingeniería software,2.406913648322626
3,Original,inglés,2.8123787564307907
3,Original,innovación,1.8472978603872037
3,Original,innovadoras,2.406913648322626
3,Original,instituciones,2.9459101490553135
3,Original,instituciones públicas,3.2823823856765264
3,Original,integra,3.1000608288825715
3,Original,integración,3.1000608288825715
3,Original,integral,2.3268709406490897
3,Original,integrar,2.8123787564307907
3,Original,inteligencia,2.252762968495368
3,Original,inteligencia artificial,2.4939250253122562
3,Original,interdisciplinarios,2.9459101490553135
3,Original,investigación,2.9459101490553135
3,Original,jefe,3.1000608288825715
3,Original,junto,2.9459101490553135
3,Original,laboral,3.2823823856765264
3,Original,lenguajes,2.9459101490553135
3,Original,lenguajes programación,3.1000608288825715
3,Original,liderar,2.589235205116581
3,Original,liderar equipos,3.1000608288825715
3,Original,liderazgo,2.406913648322626
3,Original,manager,3.793208009442517
3,Original,manera,2.252762968495368
3,Original,mantención,3.1000608288825715
3,Original,mediante,2.6945957207744073
3,Original,medio,2.6945957207744073
3,Original,medio ambiente,3.2823823856765264
3,Original,mejora,2.4939250253122562
3,Original,mejora continua,3.1000608288825715
3,Original,metodologías,2.6945957207744073
3,Original,modelos,3.505525936990736
3,Original,multidisciplinarios,2.1837700970084164
3,Original,mundo,2.589235205116581
3,Original,mundo vida,3.505525936990736
3,Original,nacional,3.2823823856765264
3,Original,necesidades,2.252762968495368
3,Original,negocio,3.1000608288825715
3,Original,negocios,2.8123787564307907
3,Original,nivel,2.4939250253122562
3,Original,normas,3.1000608288825715
3,Original,nuevas,2.9459101490553135
3,Original,objetivos,3.2823823856765264
3,Original,oportunidades,3.1000608288825715
3,Original,organizacionales,2.589235205116581
3,Original,organizaciones,1.756326082181477
3,Original,organización,2.4939250253122562
3,Original,país,3.1000608288825715
3,Original,pensamiento,2.8123787564307907
3,Original,pensamiento crítico,3.1000608288825715
3,Original,perfil,2.0586069540544107
3,Original,perfil egreso,2.589235205116581
3,Original,perfil profesional,3.1000608288825715
3,Original,permanente,2.589235205116581
3,Original,permitan,2.8123787564307907
3,Original,permite,1.8960880245566356
3,Original,persona,2.9459101490553135
3,Original,persona humana,3.2823823856765264
3,Original,personas,2.406913648322626
3,Original,plan,3.505525936990736
3,Original,planificar,2.9459101490553135
3,Original,plataformas,2.8123787564307907
3,Original,posee,2.0586069540544107
3,Original,principios,2.3268709406490897
3,Original,principios éticos,3.2823823856765264
3,Original,privadas,2.8123787564307907
3,Original,problemas,1.756326082181477
3,Original,problemas complejos,2.6945957207744073
3,Original,problemáticas,3.1000608288825715
3,Original,procesos,1.713766467762681
3,Original,productos,2.4939250253122562
3,Original,profesional,1.2282586519809802
3,Original,profesional capaz,3.1000608288825715
3,Original,profesional integral,3.1000608288825715
3,Original,profesionales,2.3268709406490897
3,Original,profesión,2.9459101490553135
3,Original,programa,2.9459101490553135
3,Original,programación,2.8123787564307907
3,Original,promoción,3.2823823856765264
3,Original,promueve,3.2823823856765264
3,Original,propios,2.8123787564307907
3,Original,proyectos,1.2809023854664021
3,Original,proyectos informáticos,2.252762968495368
3,Original,proyectos ingeniería,2.9459101490553135
3,Original,proyectos tecnológicos,3.2823823856765264
3,Original,prácticas,2.9459101490553135
3,Original,puede,2.8123787564307907
3,Original,puede desempeñarse,3.2823823856765264
3,Original,públicas,2.8123787564307907
3,Original,públicas privadas,2.8123787564307907
3,Original,quehacer,2.9459101490553135
3,Original,quehacer profesional,3.2823823856765264
3,Original,reconoce,3.505525936990736
3,Original,recursos,2.406913648322626
3,Original,redes,2.4939250253122562
3,Original,relacionados,2.9459101490553135
3,Original,requerimientos,2.8123787564307907
3,Original,resolver,1.8960880245566356
3,Original,resolver problemas,2.1192315758708453
3,Original,respeto,2.9459101490553135
3,Original,responsabilidad,2.1192315758708453
3,Original,responsabilidad social,2.3268709406490897
3,Original,responsable,3.1000608288825715
3,Original,resultados,3.505525936990736
3,Original,riesgos,3.2823823856765264
3,Original,rol,3.505525936990736
3,Original,sector,3.2823823856765264
3,Original,seguridad,2.1192315758708453
3,Original,seguridad información,2.6945957207744073
3,Original,según,2.589235205116581
3,Original,sello,2.8123787564307907
3,Original,sentido,2.589235205116581
3,Original,servicios,2.252762968495368
3,Original,siendo,3.1000608288825715
3,Original,siendo capaz,3.1000608288825715
3,Original,sistemas,1.5245244681241528
3,Original,sistemas computacionales,2.9459101490553135
3,Original,sistemas información,2.406913648322626
3,Original,sistemas informáticos,2.8123787564307907
3,Original,situaciones,3.1000608288825715
3,Original,social,1.8007778447523106
3,Original,sociales,2.8123787564307907
3,Original,sociedad,2.589235205116581
3,Original,software,1.3953127366441465
3,Original,soluciones,1.4260843953109001
3,Original,soluciones eficientes,3.505525936990736
3,Original,soluciones informáticas,2.4939250253122562
3,Original,soluciones software,3.1000608288825715
3,Original,soluciones tecnológicas,2.4939250253122562
3,Original,sostenible,2.589235205116581
3,Original,sostenibles,3.2823823856765264
3,Original,superior,3.2823823856765264
3,Original,sólida,2.4939250253122562
3,Original,sólida formación,2.589235205116581
3,Original,tecnología,2.6945957207744073
3,Original,tecnologías,1.2809023854664021
3,Original,tecnologías información,1.6337237600891445
3,Original,tecnológica,2.1837700970084164
3,Original,tecnológicas,2.252762968495368
3,Original,tecnológico,2.4939250253122562
3,Original,tecnológicos,2.1192315758708453
3,Original,telecomunicaciones,3.2823823856765264
3,Original,tic,2.9459101490553135
3,Original,titulado,3.1000608288825715
3,Original,toma,2.4939250253122562
3,Original,toma decisiones,2.4939250253122562
3,Original,trabajar,2.8123787564307907
3,Original,trabajo,1.8007778447523106
3,Original,trabajo equipo,3.2823823856765264
3,Original,transformación,2.406913648322626
3,Original,transformación digital,2.6945957207744073
3,Original,través,2.1837700970084164
3,Original,trayectoria,3.2823823856765264
3,Original,técnicas,3.1000608288825715
3,Original,técnico,3.1000608288825715
3,Original,técnicos,3.1000608288825715
3,Original,título,3.505525936990736
3,Original,universidad,1.4260843953109001
3,Original,universidad católica,2.6945957207744073
3,Original,universitario,3.505525936990736
3,Original,uso,2.4939250253122562
3,Original,utilizando,3.1000608288825715
3,Original,valor,2.6945957207744073
3,Original,valores,3.2823823856765264
3,Original,vanguardia,3.505525936990736
3,Original,vida,2.589235205116581
3,Original,vida según,3.2823823856765264
3,Original,visión,2.3268709406490897
3,Original,visión cristiana,3.2823823856765264
3,Original,ámbito,2.4939250253122562
3,Original,ámbitos,2.8123787564307907
3,Original,área,2.8123787564307907
3,Original,áreas,2.3268709406490897
3,Original,énfasis,3.505525936990736
3,Original,ética,2.406913648322626
3,Original,ético,2.589235205116581
3,Original,éticos,2.589235205116581
3,Solo_titulos,10,3.1000608288825715
3,Solo_titulos,2026,3.505525936990736
3,Solo_titulos,académico,3.1000608288825715
3,Solo_titulos,acciones,3.505525936990736
3,Solo_titulos,acreditación,3.505525936990736
3,Solo_titulos,acuerdo,3.2823823856765264
3,Solo_titulos,adaptarse,2.9459101490553135
3,Solo_titulos,además,2.4939250253122562
3,Solo_titulos,administración,3.1000608288825715
3,Solo_titulos,administrar,3.1000608288825715
3,Solo_titulos,admisión,3.505525936990736
3,Solo_titulos,alto,2.9459101490553135
3,Solo_titulos,ambiental,3.1000608288825715
3,Solo_titulos,amplio,3.2823823856765264
3,Solo_titulos,analista,3.1000608288825715
3,Solo_titulos,analizar,2.6945957207744073
3,Solo_titulos,analítica,3.1000608288825715
3,Solo_titulos,análisis,2.406913648322626
3,Solo_titulos,análisis datos,2.9459101490553135
3,Solo_titulos,aplica,3.1000608288825715
3,Solo_titulos,aplicaciones,2.9459101490553135
3,Solo_titulos,aplicación,2.8123787564307907
3,Solo_titulos,aplicada,2.589235205116581
3,Solo_titulos,aplicando,2.8123787564307907
3,Solo_titulos,aplicar,2.6945957207744073
3,Solo_titulos,apoyar,3.2823823856765264
3,Solo_titulos,aprendizaje,2.406913648322626
3,Solo_titulos,artificial,2.4939250253122562
3,Solo_titulos,asimismo,2.9459101490553135
3,Solo_titulos,así,2.406913648322626
3,Solo_titulos,años,3.505525936990736
3,Solo_titulos,base,2.589235205116581
3,Solo_titulos,bases,2.6945957207744073
3,Solo_titulos,bases datos,2.6945957207744073
3,Solo_titulos,bien,2.8123787564307907
3,Solo_titulos,bien común,2.9459101490553135
3,Solo_titulos,buenas,3.2823823856765264
3,Solo_titulos,buenas prácticas,3.2823823856765264
3,Solo_titulos,básicas,2.252762968495368
3,Solo_titulos,básicas ciencias,2.6945957207744073
3,Solo_titulos,calidad,2.0586069540544107
3,Solo_titulos,cambio,3.2823823856765264
3,Solo_titulos,campo,2.9459101490553135
3,Solo_titulos,campus,3.505525936990736
3,Solo_titulos,capaces,2.8123787564307907
3,Solo_titulos,capacidad,1.8960880245566356
3,Solo_titulos,capacitado,2.589235205116581
3,Solo_titulos,capaz,2.001448540214462
3,Solo_titulos,capaz concebir,3.505525936990736
3,Solo_titulos,carrera,1.8007778447523106
3,Solo_titulos,carrera universidad,2.9459101490553135
3,Solo_titulos,carreras,3.505525936990736
3,Solo_titulos,católica,2.6945957207744073
3,Solo_titulos,chile,2.9459101490553135
3,Solo_titulos,ciberseguridad,3.505525936990736
3,Solo_titulos,ciclo,3.2823823856765264
3,Solo_titulos,ciclo vida,3.505525936990736
3,Solo_titulos,ciencia,2.589235205116581
3,Solo_titulos,ciencia datos,3.2823823856765264
3,Solo_titulos,ciencias,1.756326082181477
3,Solo_titulos,ciencias básicas,2.252762968495368
3,Solo_titulos,ciencias computación,3.2823823856765264
3,Solo_titulos,ciencias ingeniería,2.406913648322626
3,Solo_titulos,civil,2.4939250253122562
3,Solo_titulos,civil computación,2.9459101490553135
3,Solo_titulos,competencias,2.001448540214462
3,Solo_titulos,complejos,2.589235205116581
3,Solo_titulos,comprometido,2.8123787564307907
3,Solo_titulos,compromiso,2.589235205116581
3,Solo_titulos,computacionales,2.4939250253122562
3,Solo_titulos,computación,2.0586069540544107
3,Solo_titulos,computación informática,2.4939250253122562
3,Solo_titulos,comunicaciones,2.589235205116581
3,Solo_titulos,comunicación,1.8472978603872037
3,Solo_titulos,comunicación efectiva,2.9459101490553135
3,Solo_titulos,comunicarse,2.9459101490553135
3,Solo_titulos,común,2.6945957207744073
3,Solo_titulos,concebir,3.2823823856765264
3,Solo_titulos,concebir diseñar,3.505525936990736
3,Solo_titulos,concepción,3.2823823856765264
3,Solo_titulos,conocimiento,2.8123787564307907
3,Solo_titulos,conocimientos,1.672944473242426
3,Solo_titulos,considerando,2.406913648322626
3,Solo_titulos,constante,3.1000608288825715
3,Solo_titulos,construir,2.9459101490553135
3,Solo_titulos,consultor,2.9459101490553135
3,Solo_titulos,contexto,2.3268709406490897
3,Solo_titulos,contextos,2.4939250253122562
3,Solo_titulos,continua,2.8123787564307907
3,Solo_titulos,contribuir,2.8123787564307907
3,Solo_titulos,contribuyendo,2.8123787564307907
3,Solo_titulos,crear,2.9459101490553135
3,Solo_titulos,cristiana,3.1000608288825715
3,Solo_titulos,criterios,2.8123787564307907
3,Solo_titulos,crítico,2.8123787564307907
3,Solo_titulos,cuenta,2.6945957207744073
3,Solo_titulos,cultura,3.1000608288825715
3,Solo_titulos,datos,1.6337237600891445
3,Solo_titulos,decisiones,2.252762968495368
3,Solo_titulos,desafíos,2.6945957207744073
3,Solo_titulos,desarrolla,2.589235205116581
3,Solo_titulos,desarrollar,1.9473813189441862
3,Solo_titulos,desarrollar proyectos,3.1000608288825715
3,Solo_titulos,desarrollar soluciones,3.1000608288825715
3,Solo_titulos,desarrollo,1.5596157879354227
3,Solo_titulos,desarrollo software,2.589235205116581
3,Solo_titulos,desarrollo sostenible,3.2823823856765264
3,Solo_titulos,desempeña,3.2823823856765264
3,Solo_titulos,desempeñarse,2.406913648322626
3,Solo_titulos,desempeño,2.6945957207744073
3,Solo_titulos,diferentes,3.505525936990736
3,Solo_titulos,digital,2.6945957207744073
3,Solo_titulos,digitales,2.589235205116581
3,Solo_titulos,dirección,3.505525936990736
3,Solo_titulos,director,3.793208009442517
3,Solo_titulos,disciplina,2.9459101490553135
3,Solo_titulos,disciplinar,3.1000608288825715
3,Solo_titulos,diseña,3.1000608288825715
3,Solo_titulos,diseñar,1.9473813189441862
3,Solo_titulos,diseñar desarrollar,2.9459101490553135
3,Solo_titulos,diseñar implementar,2.8123787564307907
3,Solo_titulos,diseño,2.3268709406490897
3,Solo_titulos,distintas,3.2823823856765264
3,Solo_titulos,distintos,2.8123787564307907
3,Solo_titulos,diversas,3.2823823856765264
3,Solo_titulos,diversidad,2.9459101490553135
3,Solo_titulos,diversos,2.6945957207744073
3,Solo_titulos,docente,3.505525936990736
3,Solo_titulos,económico,3.2823823856765264
3,Solo_titulos,educación,3.505525936990736
3,Solo_titulos,educación superior,3.793208009442517
3,Solo_titulos,efectiva,2.6945957207744073
3,Solo_titulos,efectivamente,3.2823823856765264
3,Solo_titulos,eficiencia,2.406913648322626
3,Solo_titulos,eficiente,3.1000608288825715
3,Solo_titulos,eficientes,2.9459101490553135
3,Solo_titulos,egresado,2.589235205116581
3,Solo_titulos,egreso,2.4939250253122562
3,Solo_titulos,ejecución,3.2823823856765264
3,Solo_titulos,ejercicio,3.1000608288825715
3,Solo_titulos,ello,3.2823823856765264
3,Solo_titulos,emergentes,2.6945957207744073
3,Solo_titulos,emprendimiento,2.589235205116581
3,Solo_titulos,emprendimientos,3.1000608288825715
3,Solo_titulos,empresarial,3.1000608288825715
3,Solo_titulos,empresariales,3.793208009442517
3,Solo_titulos,empresas,2.6945957207744073
3,Solo_titulos,encuentra,3.505525936990736
3,Solo_titulos,enfoque,2.8123787564307907
3,Solo_titulos,entorno,2.406913648322626
3,Solo_titulos,entornos,3.1000608288825715
3,Solo_titulos,entregar,3.505525936990736
3,Solo_titulos,equipos,1.6337237600891445
3,Solo_titulos,equipos multidisciplinarios,2.406913648322626
3,Solo_titulos,equipos trabajo,2.6945957207744073
3,Solo_titulos,especialidad,3.1000608288825715
3,Solo_titulos,especialización,3.505525936990736
3,Solo_titulos,estudiantes,3.505525936990736
3,Solo_titulos,estudios,3.1000608288825715
3,Solo_titulos,está,2.9459101490553135
3,Solo_titulos,está capacitado,3.1000608288825715
3,Solo_titulos,estándares,2.6945957207744073
3,Solo_titulos,estándares calidad,3.2823823856765264
3,Solo_titulos,evaluación,3.2823823856765264
3,Solo_titulos,evaluar,2.8123787564307907
3,Solo_titulos,evaluar gestionar,3.2823823856765264
3,Solo_titulos,evolución,2.9459101490553135
3,Solo_titulos,excelencia,3.2823823856765264
3,Solo_titulos,experiencia,3.505525936990736
3,Solo_titulos,fin,3.2823823856765264
3,Solo_titulos,forma,2.1192315758708453
3,Solo_titulos,formación,1.5245244681241528
3,Solo_titulos,formación ciencias,2.6945957207744073
3,Solo_titulos,formación integral,3.1000608288825715
3,Solo_titulos,formación permite,3.1000608288825715
3,Solo_titulos,formar,2.9459101490553135
3,Solo_titulos,generar,2.9459101490553135
3,Solo_titulos,generar soluciones,3.2823823856765264
3,Solo_titulos,genéricas,3.2823823856765264
3,Solo_titulos,gestiona,3.2823823856765264
3,Solo_titulos,gestionar,1.8960880245566356
3,Solo_titulos,gestionar desarrollar,3.2823823856765264
3,Solo_titulos,gestionar proyectos,2.589235205116581
3,Solo_titulos,gestión,1.756326082181477
3,Solo_titulos,gestión proyectos,2.8123787564307907
3,Solo_titulos,global,2.6945957207744073
3,Solo_titulos,global social,3.793208009442517
3,Solo_titulos,habilidades,2.1837700970084164
3,Solo_titulos,hardware,3.1000608288825715
3,Solo_titulos,herramientas,2.252762968495368
3,Solo_titulos,historia,3.793208009442517
3,Solo_titulos,humana,3.2823823856765264
3,Solo_titulos,humana promoción,3.505525936990736
3,Solo_titulos,idioma,3.2823823856765264
3,Solo_titulos,impacto,2.9459101490553135
3,Solo_titulos,impacto acciones,3.793208009442517
3,Solo_titulos,implementa,3.2823823856765264
3,Solo_titulos,implementación,2.8123787564307907
3,Solo_titulos,implementar,2.1192315758708453
3,Solo_titulos,implementar operar,3.2823823856765264
3,Solo_titulos,independiente,3.2823823856765264
3,Solo_titulos,industria,2.6945957207744073
3,Solo_titulos,industrial,3.505525936990736
3,Solo_titulos,información,1.3953127366441465
3,Solo_titulos,información comunicaciones,2.8123787564307907
3,Solo_titulos,información comunicación,2.9459101490553135
3,Solo_titulos,informática,1.4260843953109001
3,Solo_titulos,informática universidad,2.406913648322626
3,Solo_titulos,informáticas,2.1837700970084164
3,Solo_titulos,informático,3.1000608288825715
3,Solo_titulos,informáticos,1.756326082181477
3,Solo_titulos,infraestructura,3.2823823856765264
3,Solo_titulos,ingeniero,1.5596157879354227
3,Solo_titulos,ingeniero civil,2.4939250253122562
3,Solo_titulos,ingeniero ejecución,3.2823823856765264
3,Solo_titulos,ingeniero informática,3.1000608288825715
3,Solo_titulos,ingenieros,3.2823823856765264
3,Solo_titulos,ingeniería,1.3654597734944653
3,Solo_titulos,ingeniería aplicada,3.2823823856765264
3,Solo_titulos,ingeniería ciencias,3.2823823856765264
3,Solo_titulos,ingeniería software,2.406913648322626
3,Solo_titulos,inglés,2.8123787564307907
3,Solo_titulos,ingreso,3.793208009442517
3,Solo_titulos,innovación,1.8472978603872037
3,Solo_titulos,innovadoras,2.406913648322626
3,Solo_titulos,institucionales,3.2823823856765264
3,Solo_titulos,instituciones,2.9459101490553135
3,Solo_titulos,instituciones públicas,3.2823823856765264
3,Solo_titulos,institución,3.505525936990736
3,Solo_titulos,instituto,3.505525936990736
3,Solo_titulos,integra,3.1000608288825715
3,Solo_titulos,integración,3.1000608288825715
3,Solo_titulos,integral,2.3268709406490897
3,Solo_titulos,integrar,2.8123787564307907
3,Solo_titulos,inteligencia,2.252762968495368
3,Solo_titulos,inteligencia artificial,2.4939250253122562
3,Solo_titulos,inteligencia negocios,3.2823823856765264
3,Solo_titulos,interdisciplinarios,2.9459101490553135
3,Solo_titulos,internacional,3.505525936990736
3,Solo_titulos,internacionales,3.793208009442517
3,Solo_titulos,investigación,2.9459101490553135
3,Solo_titulos,jefe,3.1000608288825715
3,Solo_titulos,junto,2.9459101490553135
3,Solo_titulos,laboral,3.2823823856765264
3,Solo_titulos,lenguajes,2.9459101490553135
