fold_externo,fold_interno,feature,idf
2,1,universidad,1.4700036292457357
2,1,universidad católica,2.8562979903656265
2,1,universidad tecnológica,3.367123614131617
2,1,universitario,3.367123614131617
2,1,uso,2.268511325463507
2,1,usuario,3.367123614131617
2,1,usuarios,3.0794415416798357
2,1,utilizando,3.0794415416798357
2,1,valor,2.8562979903656265
2,1,valores,2.8562979903656265
2,1,valparaíso,3.0794415416798357
2,1,vanguardia,3.0794415416798357
2,1,vida,2.519825753744413
2,1,vida según,3.0794415416798357
2,1,vigente,3.0794415416798357
2,1,visión,2.163150809805681
2,1,visión cristiana,3.0794415416798357
2,1,volúmenes,2.8562979903656265
2,1,volúmenes datos,3.0794415416798357
2,1,ámbitos,3.0794415416798357
2,1,área,2.268511325463507
2,1,áreas,2.163150809805681
2,1,áreas ingeniería,3.0794415416798357
2,1,ética,2.163150809805681
2,1,ética profesional,3.0794415416798357
2,1,ético,2.386294361119891
2,1,ético social,3.367123614131617
2,1,éticos,2.8562979903656265
2,2,000,3.0794415416798357
2,2,000 arancel,3.367123614131617
2,2,10,2.6739764335716716
2,2,2026,3.0794415416798357
2,2,25,3.0794415416798357
2,2,académico,2.6739764335716716
2,2,acreditación,3.367123614131617
2,2,actividades,3.0794415416798357
2,2,acuerdo,2.8562979903656265
2,2,además,2.386294361119891
2,2,admisión,3.0794415416798357
2,2,alto,2.8562979903656265
2,2,analizar,2.386294361119891
2,2,analizar diseñar,2.8562979903656265
2,2,analítica,2.8562979903656265
2,2,anual,3.367123614131617
2,2,aplicaciones,3.0794415416798357
2,2,aplicación,3.0794415416798357
2,2,aplicada,2.6739764335716716
2,2,aplicando,2.519825753744413
2,2,aplicando conocimientos,3.367123614131617
2,2,aplicar,2.268511325463507
2,2,aplicar dichos,3.367123614131617
2,2,aprendizaje,2.6739764335716716
2,2,arancel,3.0794415416798357
2,2,arancel anual,3.367123614131617
2,2,aranceles,3.0794415416798357
2,2,artificial,2.6739764335716716
2,2,asociadas,3.367123614131617
2,2,asociados,3.0794415416798357
2,2,así,2.6739764335716716
2,2,autoaprendizaje,3.367123614131617
2,2,autogestión,3.367123614131617
2,2,autónoma,2.6739764335716716
2,2,año,3.0794415416798357
2,2,basadas,3.0794415416798357
2,2,base,3.0794415416798357
2,2,bases,2.519825753744413
2,2,bases datos,2.6739764335716716
2,2,bien,2.8562979903656265
2,2,bien común,2.8562979903656265
2,2,buenas,3.0794415416798357
2,2,buenas prácticas,3.0794415416798357
2,2,básicas,2.0678406300013563
2,2,básicas ciencias,2.8562979903656265
2,2,bío,3.367123614131617
2,2,calidad,1.9007865453381898
2,2,calidad seguridad,3.0794415416798357
2,2,campo,2.8562979903656265
2,2,campus,3.0794415416798357
2,2,capaces,2.6739764335716716
2,2,capacidad,1.6931471805599454
2,2,capacidades,3.0794415416798357
2,2,capacitado,2.6739764335716716
2,2,capaz,2.0678406300013563
2,2,carrera,1.6931471805599454
2,2,ciclo,2.8562979903656265
2,2,ciclo vida,3.0794415416798357
2,2,ciencia,2.6739764335716716
2,2,ciencias,1.6931471805599454
2,2,ciencias básicas,2.0678406300013563
2,2,ciencias ingeniería,2.6739764335716716
2,2,civil,2.8562979903656265
2,2,cliente,3.367123614131617
2,2,colaborar,3.0794415416798357
2,2,competencias,1.826678573184468
2,2,competencias profesionales,3.0794415416798357
2,2,complejos,2.163150809805681
2,2,componentes,3.0794415416798357
2,2,compromiso,1.9808292530117262
2,2,compromiso social,3.0794415416798357
2,2,compromiso ético,3.0794415416798357
2,2,computacionales,2.163150809805681
2,2,computación,2.268511325463507
2,2,computación informática,2.8562979903656265
2,2,comunicaciones,2.8562979903656265
2,2,comunicación,1.9808292530117262
2,2,comunicación tic,2.8562979903656265
2,2,comunicarse,3.0794415416798357
2,2,comunicarse efectivamente,3.0794415416798357
2,2,común,2.8562979903656265
2,2,conocimiento,2.6739764335716716
2,2,conocimientos,1.7576857016975165
2,2,conocimientos ciencias,2.8562979903656265
2,2,conocimientos planificación,3.367123614131617
2,2,considerando,3.0794415416798357
2,2,consultor,3.0794415416798357
2,2,contexto,2.6739764335716716
2,2,contextos,2.0678406300013563
2,2,continua,2.8562979903656265
2,2,creación,2.8562979903656265
2,2,crear,3.0794415416798357
2,2,cristiana,3.0794415416798357
2,2,criterios,3.0794415416798357
2,2,crítica,3.0794415416798357
2,2,crítico,2.519825753744413
2,2,cuenta,3.0794415416798357
2,2,cuerpo,3.0794415416798357
2,2,curricular,3.367123614131617
2,2,datos,1.6931471805599454
2,2,decil,3.367123614131617
2,2,decisiones,2.519825753744413
2,2,desarrolla,2.386294361119891
2,2,desarrollar,1.9007865453381898
2,2,desarrollo,1.521296923633286
2,2,desarrollo software,3.367123614131617
2,2,desempeñarse,2.519825753744413
2,2,desempeño,2.519825753744413
2,2,dichos,3.367123614131617
2,2,dichos conocimientos,3.367123614131617
2,2,digital,2.6739764335716716
2,2,digitales,2.8562979903656265
2,2,disciplinar,3.367123614131617
2,2,disciplinares,2.8562979903656265
2,2,diseña,2.8562979903656265
2,2,diseñar,1.9007865453381898
2,2,diseñar implementar,2.519825753744413
2,2,diseño,2.268511325463507
2,2,diseño gestión,3.367123614131617
2,2,distintivo,3.0794415416798357
2,2,distintos,2.6739764335716716
2,2,diversas,2.519825753744413
2,2,diversas problemáticas,3.367123614131617
2,2,diversidad,2.6739764335716716
2,2,diversos,2.386294361119891
2,2,diversos contextos,3.0794415416798357
2,2,duración,2.8562979903656265
2,2,efectiva,3.0794415416798357
2,2,efectivamente,3.0794415416798357
2,2,eficiencia,2.268511325463507
2,2,eficientes,2.6739764335716716
2,2,egresado,2.8562979903656265
2,2,egresado carrera,3.0794415416798357
2,2,egreso,2.0678406300013563
2,2,ejecutar,3.0794415416798357
2,2,ello,2.8562979903656265
2,2,emergentes,2.8562979903656265
2,2,empresarial,3.0794415416798357
2,2,empresas,2.8562979903656265
2,2,enfoque,2.8562979903656265
2,2,entorno,2.8562979903656265
2,2,equipos,1.6325225587435104
2,2,equipos multidisciplinarios,2.163150809805681
2,2,equipos trabajo,2.519825753744413
2,2,especialidad,3.367123614131617
2,2,estrategias,3.0794415416798357
2,2,estándares,2.386294361119891
2,2,estándares calidad,3.0794415416798357
2,2,etapas,3.367123614131617
2,2,evaluación,2.519825753744413
2,2,evaluando,3.0794415416798357
2,2,evaluar,2.519825753744413
2,2,evaluar gestionar,3.0794415416798357
2,2,excelencia,2.8562979903656265
2,2,forma,1.9007865453381898
2,2,formación,1.7576857016975165
2,2,formación ciencias,2.8562979903656265
2,2,formar,2.8562979903656265
2,2,formativo,3.0794415416798357
2,2,formular,2.8562979903656265
2,2,fundamentos,2.8562979903656265
2,2,generación,2.8562979903656265
2,2,generar,2.6739764335716716
2,2,generar soluciones,2.6739764335716716
2,2,gestionar,1.9007865453381898
2,2,gestionar proyectos,2.519825753744413
2,2,gestión,1.9808292530117262
2,2,gestión proyectos,3.0794415416798357
2,2,gobierno,3.367123614131617
2,2,habilidades,2.8562979903656265
2,2,hardware,2.8562979903656265
2,2,herramientas,2.268511325463507
2,2,herramientas tecnológicas,2.8562979903656265
2,2,humana,3.367123614131617
2,2,identificar,2.8562979903656265
2,2,idioma,2.8562979903656265
2,2,idioma inglés,2.8562979903656265
2,2,impacto,2.8562979903656265
2,2,implantar,3.0794415416798357
2,2,implementación,3.0794415416798357
2,2,implementar,1.9808292530117262
2,2,implementar operar,3.0794415416798357
2,2,implementar sistemas,3.0794415416798357
2,2,implementar soluciones,3.0794415416798357
2,2,inclusión,3.0794415416798357
2,2,industria,2.6739764335716716
2,2,información,1.2876820724517808
2,2,información comunicaciones,3.0794415416798357
2,2,información comunicación,2.386294361119891
2,2,información software,3.0794415416798357
2,2,informática,1.521296923633286
2,2,informática innovación,3.367123614131617
2,2,informática universidad,3.0794415416798357
2,2,informáticas,2.6739764335716716
2,2,informático,3.0794415416798357
2,2,informático universidad,3.0794415416798357
2,2,informáticos,1.6931471805599454
2,2,ingeniero,1.7576857016975165
2,2,ingeniero civil,2.8562979903656265
2,2,ingeniero informática,2.8562979903656265
2,2,ingenieros,3.367123614131617
2,2,ingeniería,1.4700036292457357
2,2,ingeniería informática,3.0794415416798357
2,2,ingeniería software,2.386294361119891
2,2,inglés,2.6739764335716716
2,2,innovación,1.9808292530117262
2,2,innovación etapas,3.367123614131617
2,2,innovadoras,2.268511325463507
2,2,instituto,3.0794415416798357
2,2,instituto profesional,3.0794415416798357
2,2,integra,2.8562979903656265
2,2,integración,3.0794415416798357
2,2,integrador,3.367123614131617
2,2,integral,2.6739764335716716
2,2,integrando,3.0794415416798357
2,2,integrar,2.8562979903656265
2,2,inteligencia,2.6739764335716716
2,2,inteligencia artificial,2.6739764335716716
2,2,interdisciplinarios,3.0794415416798357
2,2,internacional,3.0794415416798357
2,2,investigación,3.0794415416798357
2,2,jornada,3.367123614131617
2,2,laboral,2.8562979903656265
2,2,liderando,3.367123614131617
2,2,liderando equipos,3.367123614131617
2,2,liderar,2.268511325463507
2,2,liderar equipos,2.6739764335716716
2,2,liderazgo,2.6739764335716716
2,2,malla,2.8562979903656265
2,2,malla curricular,3.367123614131617
2,2,manejo,2.8562979903656265
2,2,manejo tecnologías,3.367123614131617
2,2,manera,2.386294361119891
2,2,mantención,3.367123614131617
2,2,marcado,3.0794415416798357
2,2,matemática,3.367123614131617
2,2,matrícula,3.0794415416798357
2,2,mediante,2.8562979903656265
2,2,medio,2.8562979903656265
2,2,mejora,2.8562979903656265
2,2,mejora procesos,3.367123614131617
2,2,mercado,3.0794415416798357
2,2,metodologías,2.6739764335716716
2,2,metodologías herramientas,3.367123614131617
2,2,multidisciplinarios,1.9007865453381898
2,2,mundo,2.8562979903656265
2,2,nacional,2.8562979903656265
2,2,necesidades,2.0678406300013563
2,2,negocios,2.8562979903656265
2,2,nivel,2.268511325463507
2,2,nivel superior,3.367123614131617
2,2,niveles,3.0794415416798357
2,2,nuevas,3.0794415416798357
2,2,nuevas tecnologías,3.0794415416798357
2,2,objetivos,2.6739764335716716
2,2,operación,3.0794415416798357
2,2,operar,2.8562979903656265
2,2,oral,3.0794415416798357
2,2,oral escrita,3.0794415416798357
2,2,organizacional,3.367123614131617
2,2,organizacionales,2.163150809805681
2,2,organizaciones,1.9808292530117262
2,2,organización,2.268511325463507
2,2,partir,3.367123614131617
2,2,país,3.0794415416798357
2,2,pensamiento,2.6739764335716716
2,2,pensamiento crítico,2.6739764335716716
2,2,perfil,1.9007865453381898
2,2,perfil egreso,2.163150809805681
2,2,permanente,2.519825753744413
2,2,permitan,3.0794415416798357
2,2,permite,2.163150809805681
2,2,permitirá,3.0794415416798357
2,2,persona,2.8562979903656265
2,2,personas,2.519825753744413
2,2,perspectiva,3.0794415416798357
2,2,planificación,3.0794415416798357
2,2,planificación diseño,3.367123614131617
2,2,planificar,2.6739764335716716
2,2,planificar estrategias,3.0794415416798357
2,2,plataformas,2.8562979903656265
2,2,podrá,2.8562979903656265
2,2,posee,1.9007865453381898
2,2,posee sólida,3.0794415416798357
2,2,presencial,3.0794415416798357
2,2,principios,2.8562979903656265
2,2,privado,3.0794415416798357
2,2,problemas,1.521296923633286
2,2,problemas complejos,2.268511325463507
2,2,problemáticas,3.0794415416798357
2,2,procesos,2.0678406300013563
2,2,productos,2.6739764335716716
2,2,profesional,1.3746934494414107
2,2,profesional ingeniero,3.0794415416798357
2,2,profesional integrador,3.367123614131617
2,2,profesional podrá,3.0794415416798357
2,2,profesionales,2.0678406300013563
2,2,profesionales capaces,3.367123614131617
2,2,profesión,2.8562979903656265
2,2,programa,2.8562979903656265
2,2,programación,3.0794415416798357
2,2,promueve,3.367123614131617
2,2,propios,3.0794415416798357
2,2,proponer,3.0794415416798357
2,2,propuestas,3.0794415416798357
2,2,proyectos,1.2876820724517808
2,2,proyectos informática,3.367123614131617
2,2,proyectos informáticos,2.163150809805681
2,2,proyectos software,2.8562979903656265
2,2,proyectos tecnologías,3.367123614131617
2,2,prácticas,3.0794415416798357
2,2,prácticas industria,3.0794415416798357
2,2,puede,2.6739764335716716
2,2,público,3.0794415416798357
2,2,quehacer,2.8562979903656265
2,2,realizar,3.0794415416798357
2,2,reconoce,3.367123614131617
2,2,recursos,2.6739764335716716
2,2,redes,2.386294361119891
2,2,región,3.367123614131617
2,2,relacionadas,3.0794415416798357
2,2,requerimientos,2.6739764335716716
2,2,requerimientos cliente,3.367123614131617
2,2,resolución,3.0794415416798357
2,2,resolución problemas,3.0794415416798357
2,2,resolver,1.6931471805599454
2,2,resolver problemas,1.9007865453381898
2,2,responsabilidad,2.519825753744413
2,2,responsabilidad social,2.6739764335716716
2,2,responsable,2.8562979903656265
2,2,santiago,2.6739764335716716
2,2,sector,3.0794415416798357
2,2,sede,2.8562979903656265
2,2,seguridad,2.0678406300013563
2,2,seguridad información,2.8562979903656265
2,2,según,2.519825753744413
2,2,sello,2.8562979903656265
2,2,semestres,2.6739764335716716
2,2,sentido,3.0794415416798357
2,2,servicio,3.0794415416798357
2,2,servicios,2.386294361119891
2,2,siendo,3.0794415416798357
2,2,sistemas,1.521296923633286
2,2,sistemas computacionales,2.6739764335716716
2,2,sistemas información,2.386294361119891
2,2,sistemas informáticos,2.519825753744413
2,2,sistemas redes,3.0794415416798357
2,2,social,1.826678573184468
2,2,sociales,2.8562979903656265
2,2,sociedad,2.8562979903656265
2,2,software,1.4700036292457357
2,2,software bases,3.0794415416798357
2,2,software hardware,3.0794415416798357
2,2,soluciones,1.3302416868705769
2,2,soluciones computacionales,2.8562979903656265
2,2,soluciones eficientes,2.8562979903656265
2,2,soluciones informáticas,2.8562979903656265
2,2,soluciones innovadoras,2.6739764335716716
2,2,soluciones software,3.0794415416798357
2,2,soluciones tecnológicas,2.6739764335716716
2,2,soporte,3.367123614131617
2,2,sostenible,2.6739764335716716
2,2,sólida,2.386294361119891
2,2,sólida formación,2.386294361119891
2,2,tecnología,2.6739764335716716
2,2,tecnologías,1.2468600779315258
2,2,tecnologías información,1.4700036292457357
2,2,tecnológica,2.268511325463507
2,2,tecnológicas,2.163150809805681
2,2,tecnológicos,2.519825753744413
2,2,telecomunicaciones,2.8562979903656265
2,2,tic,2.8562979903656265
2,2,toma,2.6739764335716716
2,2,toma decisiones,2.6739764335716716
2,2,trabajar,2.8562979903656265
2,2,trabajo,1.9007865453381898
2,2,transformación,2.519825753744413
2,2,transformación digital,2.6739764335716716
2,2,través,2.386294361119891
2,2,técnicas,2.519825753744413
2,2,técnico,3.367123614131617
2,2,técnicos,3.0794415416798357
2,2,título,2.8562979903656265
2,2,título profesional,3.0794415416798357
2,2,universidad,1.7576857016975165
2,2,uso,2.386294361119891
2,2,utilizando,2.6739764335716716
2,2,utilizando herramientas,3.367123614131617
2,2,vacantes,3.0794415416798357
2,2,valor,2.268511325463507
2,2,vanguardia,3.367123614131617
2,2,ver,3.0794415416798357
2,2,vida,2.6739764335716716
2,2,visión,2.519825753744413
2,2,ámbito,2.519825753744413
2,2,área,2.8562979903656265
2,2,áreas,2.519825753744413
2,2,ética,1.9808292530117262
2,2,ético,2.519825753744413
2,2,ético social,3.367123614131617
2,3,000,3.3978952727983707
2,3,000 arancel,3.3978952727983707
2,3,10,3.3978952727983707
2,3,2026,3.1102132003465894
2,3,25,3.1102132003465894
2,3,abordar,2.8870696490323797
2,3,acuerdo,2.8870696490323797
2,3,adaptarse,3.1102132003465894
2,3,además,2.7047480922384253
2,3,adicionalmente,3.1102132003465894
2,3,administración,3.1102132003465894
2,3,administrar,3.3978952727983707
2,3,admisión,3.1102132003465894
2,3,alto,2.7047480922384253
2,3,analista,3.1102132003465894
2,3,analizar,2.7047480922384253
2,3,analítica,2.8870696490323797
2,3,anual,3.3978952727983707
2,3,análisis,2.550597412411167
2,3,análisis datos,3.1102132003465894
2,3,aplicada,2.7047480922384253
2,3,aplicando,2.7047480922384253
2,3,aplicando conocimientos,3.1102132003465894
2,3,aplicar,2.550597412411167
2,3,aprendizaje,2.550597412411167
2,3,aprendizaje continuo,3.1102132003465894
2,3,arancel,3.1102132003465894
2,3,arancel anual,3.3978952727983707
2,3,aranceles,3.1102132003465894
2,3,artificial,2.8870696490323797
2,3,as,3.1102132003465894
2,3,aspectos,3.1102132003465894
2,3,así,2.09861228866811
2,3,año,3.3978952727983707
2,3,bajo,3.1102132003465894
2,3,basadas,3.1102132003465894
2,3,base,2.8870696490323797
2,3,bases,2.8870696490323797
2,3,bases datos,3.1102132003465894
2,3,bien,2.7047480922384253
2,3,bien común,2.7047480922384253
2,3,bienes,3.3978952727983707
2,3,básicas,2.550597412411167
2,3,básicas ciencias,3.1102132003465894
2,3,búsqueda,3.3978952727983707
2,3,calidad,2.09861228866811
2,3,campo,3.1102132003465894
2,3,campus,3.1102132003465894
2,3,capaces,2.1939224684724348
2,3,capaces aplicar,3.3978952727983707
2,3,capacidad,2.09861228866811
2,3,capacitado,2.550597412411167
2,3,capaz,2.1939224684724348
2,3,carrera,1.723918839226699
2,3,carrera universidad,2.4170660197866445
2,3,católica,2.8870696490323797
2,3,católica santísima,3.3978952727983707
2,3,chile,2.8870696490323797
2,3,chile profesional,3.1102132003465894
2,3,ciclo,3.3978952727983707
2,3,ciencia,2.550597412411167
2,3,ciencia datos,3.1102132003465894
2,3,ciencias,1.9315582040049435
2,3,ciencias básicas,2.550597412411167
2,3,ciencias computación,3.3978952727983707
2,3,ciencias ingeniería,2.4170660197866445
2,3,civil,2.7047480922384253
2,3,civil computación,3.1102132003465894
2,3,colaborar,3.1102132003465894
2,3,colaborativa,3.1102132003465894
2,3,colaborativo,3.1102132003465894
2,3,competencias,2.01160091167848
2,3,competencias técnicas,3.3978952727983707
2,3,complejos,2.7047480922384253
2,3,comprometido,3.3978952727983707
2,3,comprometido respeto,3.3978952727983707
2,3,compromiso,2.550597412411167
2,3,compromiso social,3.1102132003465894
2,3,computacionales,2.4170660197866445
2,3,computación,2.4170660197866445
2,3,computación informática,2.8870696490323797
2,3,computadores,3.3978952727983707
2,3,comunicaciones,3.3978952727983707
2,3,comunicación,2.1939224684724348
2,3,comunicación efectiva,2.8870696490323797
2,3,comunicarse,3.1102132003465894
2,3,común,2.7047480922384253
2,3,común partir,3.3978952727983707
2,3,concepción,2.8870696490323797
2,3,conocimiento,2.8870696490323797
2,3,conocimientos,1.7884573603642702
2,3,considerando,2.7047480922384253
2,3,constante,2.7047480922384253
2,3,constante evolución,3.1102132003465894
2,3,construir,3.1102132003465894
2,3,consultor,2.8870696490323797
2,3,contexto,2.8870696490323797
2,3,contextos,2.550597412411167
2,3,contextos organizacionales,3.1102132003465894
2,3,continua,2.8870696490323797
2,3,continuo,3.1102132003465894
2,3,contribuir,3.1102132003465894
2,3,contribuyendo,3.1102132003465894
2,3,cristiana,3.1102132003465894
2,3,cristiana mundo,3.3978952727983707
2,3,criterios,3.1102132003465894
2,3,criterios seguridad,3.1102132003465894
2,3,crítico,3.1102132003465894
2,3,cuenta,3.1102132003465894
2,3,curricular,3.1102132003465894
2,3,cursos,3.3978952727983707
2,3,datos,1.6061358035703155
2,3,datos sistemas,3.1102132003465894
2,3,decisiones,2.09861228866811
2,3,demuestra,3.1102132003465894
2,3,desafíos,3.1102132003465894
2,3,desarrolla,2.7047480922384253
2,3,desarrollar,1.9315582040049435
2,3,desarrollar proyectos,3.1102132003465894
2,3,desarrollar soluciones,2.8870696490323797
2,3,desarrollo,1.6061358035703155
2,3,desarrollo software,2.7047480922384253
2,3,desarrollo sostenible,3.1102132003465894
2,3,desempeña,3.3978952727983707
2,3,desempeñarse,2.4170660197866445
2,3,desenvolverse,2.8870696490323797
2,3,digital,2.4170660197866445
2,3,digitales,2.550597412411167
2,3,disciplina,3.3978952727983707
2,3,disciplinar,3.1102132003465894
2,3,diseña,2.8870696490323797
2,3,diseñar,2.1939224684724348
2,3,diseñar desarrollar,2.7047480922384253
2,3,diseñar implementar,3.1102132003465894
2,3,diseño,2.09861228866811
2,3,diseño gestión,3.3978952727983707
2,3,distintas,2.8870696490323797
2,3,distintos,3.1102132003465894
2,3,diversa,2.8870696490323797
2,3,diversa índole,3.1102132003465894
2,3,diversos,2.8870696490323797
2,3,duración,3.1102132003465894
2,3,efectiva,2.550597412411167
2,3,eficiencia,2.4170660197866445
2,3,egresado,2.2992829841302607
2,3,egresado universidad,3.1102132003465894
2,3,egreso,2.4170660197866445
2,3,ejecución,3.1102132003465894
2,3,ejecución informática,3.3978952727983707
2,3,ejercicio,3.1102132003465894
2,3,emergentes,3.1102132003465894
2,3,emprendimiento,2.550597412411167
2,3,empresarial,3.1102132003465894
2,3,empresas,2.8870696490323797
2,3,encuentra,3.3978952727983707
2,3,enfoque,3.1102132003465894
2,3,equipo,2.7047480922384253
2,3,equipos,1.8574502318512216
2,3,equipos multidisciplinarios,2.4170660197866445
2,3,estudiantes,3.3978952727983707
2,3,está,3.1102132003465894
2,3,estándares,2.550597412411167
2,3,evaluar,2.8870696490323797
2,3,evolución,2.550597412411167
2,3,forma,2.1939224684724348
2,3,formación,1.8574502318512216
2,3,formación integral,3.3978952727983707
2,3,formar,2.550597412411167
2,3,formar profesionales,3.3978952727983707
2,3,formativo,3.3978952727983707
2,3,función,3.3978952727983707
2,3,fundamentos,2.8870696490323797
2,3,generación,3.3978952727983707
2,3,generar,3.3978952727983707
2,3,gestionar,2.09861228866811
2,3,gestionar proyectos,3.1102132003465894
2,3,gestión,1.9315582040049435
2,3,gestión proyectos,2.8870696490323797
2,3,gestión tecnologías,3.1102132003465894
2,3,global,2.8870696490323797
2,3,habilidades,2.2992829841302607
2,3,herramientas,2.550597412411167
2,3,humana,3.3978952727983707
2,3,humana promoción,3.3978952727983707
2,3,humanos,2.8870696490323797
2,3,identificar,2.550597412411167
2,3,implementar,2.550597412411167
2,3,industria,2.8870696490323797
2,3,información,1.4519851237430572
2,3,informática,1.663294217410264
2,3,informática egresado,2.8870696490323797
2,3,informáticas,2.8870696490323797
2,3,informáticos,1.8574502318512216
2,3,ingenieras,3.1102132003465894
2,3,ingeniero,1.7884573603642702
2,3,ingeniero civil,2.7047480922384253
2,3,ingeniero ejecución,3.1102132003465894
2,3,ingeniero informática,3.1102132003465894
2,3,ingenieros,2.7047480922384253
2,3,ingeniería,1.55206858230004
2,3,ingeniería aplicada,3.1102132003465894
2,3,ingeniería software,2.7047480922384253
2,3,inglés,2.8870696490323797
2,3,innovación,2.2992829841302607
2,3,innovadoras,2.4170660197866445
2,3,instituciones,2.7047480922384253
2,3,instituciones públicas,2.8870696490323797
2,3,institución,3.3978952727983707
2,3,instituto,3.1102132003465894
2,3,instituto tecnológico,3.3978952727983707
2,3,integración,3.3978952727983707
2,3,integral,2.8870696490323797
2,3,integrales,2.8870696490323797
2,3,integrales basadas,3.3978952727983707
2,3,integrar,2.550597412411167
2,3,inteligencia,2.550597412411167
2,3,inteligencia artificial,2.8870696490323797
2,3,investigación,3.1102132003465894
2,3,jefe,3.1102132003465894
2,3,jornada,3.3978952727983707
2,3,legislación,3.1102132003465894
2,3,lenguajes,3.1102132003465894
2,3,lenguajes programación,3.1102132003465894
2,3,lidera,3.3978952727983707
2,3,lidera proyectos,3.3978952727983707
2,3,liderar,2.2992829841302607
2,3,liderar equipos,2.7047480922384253
2,3,liderazgo,2.7047480922384253
2,3,malla,3.3978952727983707
2,3,malla curricular,3.3978952727983707
2,3,manera,2.550597412411167
2,3,mantención,3.1102132003465894
2,3,matemática,3.3978952727983707
2,3,matrícula,3.1102132003465894
2,3,mediante,2.7047480922384253
2,3,mediante uso,3.1102132003465894
2,3,medio,2.8870696490323797
2,3,mejora,2.4170660197866445
2,3,mejora continua,3.1102132003465894
2,3,metodologías,2.550597412411167
2,3,metropolitana,3.3978952727983707
2,3,multidisciplinarios,2.2992829841302607
2,3,mundo,2.550597412411167
2,3,mundo vida,3.3978952727983707
2,3,nacional,2.7047480922384253
2,3,necesidades,2.09861228866811
2,3,negocios,2.8870696490323797
2,3,nivel,2.2992829841302607
2,3,nivel superior,3.1102132003465894
2,3,nuevas,3.1102132003465894
2,3,nuevos,3.1102132003465894
2,3,objetivos,3.1102132003465894
2,3,oportunidades,3.1102132003465894
2,3,organizacionales,2.7047480922384253
2,3,organizaciones,1.7884573603642702
2,3,organizaciones públicas,3.1102132003465894
2,3,organización,2.550597412411167
2,3,otorga,3.1102132003465894
2,3,partir,3.1102132003465894
2,3,partir visión,3.3978952727983707
2,3,país,3.1102132003465894
2,3,pensamiento,3.1102132003465894
2,3,perfil,2.1939224684724348
2,3,perfil egreso,2.550597412411167
2,3,permanente,3.1102132003465894
2,3,permite,2.1939224684724348
2,3,persona,2.8870696490323797
2,3,persona humana,3.3978952727983707
2,3,personas,2.7047480922384253
2,3,planificación,3.3978952727983707
2,3,planificar,3.1102132003465894
2,3,plataformas,2.8870696490323797
2,3,podrá,3.1102132003465894
2,3,posee,2.8870696490323797
2,3,presencial,3.3978952727983707
2,3,principios,2.2992829841302607
2,3,principios sello,3.3978952727983707
2,3,privadas,2.550597412411167
2,3,privados,3.1102132003465894
2,3,problemas,1.7884573603642702
2,3,problemas complejos,2.8870696490323797
2,3,problemáticas,3.1102132003465894
2,3,proceso,3.1102132003465894
2,3,procesos,1.9315582040049435
2,3,productivo,3.1102132003465894
2,3,productos,2.7047480922384253
2,3,productos software,3.1102132003465894
2,3,profesional,1.3610133455373306
2,3,profesional capaz,3.1102132003465894
2,3,profesional ingeniero,3.1102132003465894
2,3,profesionales,1.723918839226699
2,3,profesionales capaces,2.8870696490323797
2,3,profesión,2.8870696490323797
2,3,programa,2.550597412411167
2,3,programación,2.8870696490323797
2,3,programador,3.3978952727983707
2,3,promoción,3.1102132003465894
2,3,promoción bien,3.1102132003465894
2,3,promueve,3.3978952727983707
2,3,propios,2.8870696490323797
2,3,proyectos,1.5007752879124892
2,3,proyectos informáticos,2.7047480922384253
2,3,prácticas,3.3978952727983707
2,3,puede,2.7047480922384253
2,3,puede desempeñarse,3.1102132003465894
2,3,públicas,2.550597412411167
2,3,públicas privadas,2.550597412411167
2,3,públicos,2.8870696490323797
2,3,públicos privados,3.1102132003465894
2,3,realizar,2.8870696490323797
2,3,recursos,2.4170660197866445
2,3,redes,2.8870696490323797
2,3,redes datos,3.1102132003465894
2,3,requerimientos,2.8870696490323797
2,3,requieren,2.8870696490323797
2,3,resolver,2.09861228866811
2,3,resolver problemas,2.09861228866811
2,3,respeto,3.1102132003465894
2,3,respeto dignidad,3.3978952727983707
2,3,responsabilidad,2.09861228866811
2,3,responsabilidad social,2.2992829841302607
2,3,riesgos,2.8870696490323797
2,3,santiago,2.8870696490323797
2,3,santísima,3.3978952727983707
2,3,santísima concepción,3.3978952727983707
2,3,satisfacer,3.3978952727983707
2,3,sector,2.7047480922384253
2,3,sede,3.1102132003465894
2,3,seguridad,2.4170660197866445
2,3,seguridad información,2.7047480922384253
2,3,según,2.7047480922384253
2,3,según principios,3.3978952727983707
2,3,sello,2.7047480922384253
2,3,sello identitario,3.3978952727983707
2,3,semestres,2.8870696490323797
2,3,servicio,3.1102132003465894
2,3,servicios,2.2992829841302607
2,3,siguiendo,3.3978952727983707
2,3,sistemas,1.4519851237430572
2,3,sistemas computacionales,3.1102132003465894
2,3,sistemas información,2.4170660197866445
2,3,sistemas informáticos,2.550597412411167
2,3,situación,3.1102132003465894
2,3,social,1.9315582040049435
2,3,sociales,2.7047480922384253
2,3,sociedad,2.550597412411167
2,3,software,1.6061358035703155
2,3,software tecnologías,3.1102132003465894
2,3,soluciones,1.5007752879124892
2,3,soluciones computacionales,3.1102132003465894
2,3,soluciones informáticas,2.8870696490323797
2,3,soluciones integrales,3.3978952727983707
2,3,soluciones software,2.8870696490323797
2,3,soluciones tecnológicas,2.7047480922384253
2,3,solución,2.8870696490323797
2,3,sostenible,2.7047480922384253
