Fold,feature,idf
3,crítico,2.8123787564307907
3,cuenta,2.6945957207744073
3,cultura,3.1000608288825715
3,datos,1.6337237600891445
3,decisiones,2.252762968495368
3,desafíos,2.6945957207744073
3,desarrolla,2.589235205116581
3,desarrollar,1.9473813189441862
3,desarrollar proyectos,3.1000608288825715
3,desarrollar soluciones,3.1000608288825715
3,desarrollo,1.5596157879354227
3,desarrollo software,2.589235205116581
3,desarrollo sostenible,3.2823823856765264
3,desempeña,3.2823823856765264
3,desempeñarse,2.406913648322626
3,desempeño,2.6945957207744073
3,diferentes,3.505525936990736
3,digital,2.6945957207744073
3,digitales,2.589235205116581
3,dirección,3.505525936990736
3,director,3.793208009442517
3,disciplina,2.9459101490553135
3,disciplinar,3.1000608288825715
3,diseña,3.1000608288825715
3,diseñar,1.9473813189441862
3,diseñar desarrollar,2.9459101490553135
3,diseñar implementar,2.8123787564307907
3,diseño,2.3268709406490897
3,distintas,3.2823823856765264
3,distintos,2.8123787564307907
3,diversas,3.2823823856765264
3,diversidad,2.9459101490553135
3,diversos,2.6945957207744073
3,docente,3.505525936990736
3,económico,3.2823823856765264
3,educación,3.505525936990736
3,educación superior,3.793208009442517
3,efectiva,2.6945957207744073
3,efectivamente,3.2823823856765264
3,eficiencia,2.406913648322626
3,eficiente,3.1000608288825715
3,eficientes,2.9459101490553135
3,egresado,2.589235205116581
3,egreso,2.4939250253122562
3,ejecución,3.2823823856765264
3,ejercicio,3.1000608288825715
3,ello,3.2823823856765264
3,emergentes,2.6945957207744073
3,emprendimiento,2.589235205116581
3,emprendimientos,3.1000608288825715
3,empresarial,3.1000608288825715
3,empresariales,3.793208009442517
3,empresas,2.6945957207744073
3,encuentra,3.505525936990736
3,enfoque,2.8123787564307907
3,entorno,2.406913648322626
3,entornos,3.1000608288825715
3,entregar,3.505525936990736
3,equipos,1.6337237600891445
3,equipos multidisciplinarios,2.406913648322626
3,equipos trabajo,2.6945957207744073
3,especialidad,3.1000608288825715
3,especialización,3.505525936990736
3,estudiantes,3.505525936990736
3,estudios,3.1000608288825715
3,está,2.9459101490553135
3,está capacitado,3.1000608288825715
3,estándares,2.6945957207744073
3,estándares calidad,3.2823823856765264
3,evaluación,3.2823823856765264
3,evaluar,2.8123787564307907
3,evaluar gestionar,3.2823823856765264
3,evolución,2.9459101490553135
3,excelencia,3.2823823856765264
3,experiencia,3.505525936990736
3,fin,3.2823823856765264
3,forma,2.1192315758708453
3,formación,1.5245244681241528
3,formación ciencias,2.6945957207744073
3,formación integral,3.1000608288825715
3,formación permite,3.1000608288825715
3,formar,2.9459101490553135
3,generar,2.9459101490553135
3,generar soluciones,3.2823823856765264
3,genéricas,3.2823823856765264
3,gestiona,3.2823823856765264
3,gestionar,1.8960880245566356
3,gestionar desarrollar,3.2823823856765264
3,gestionar proyectos,2.589235205116581
3,gestión,1.756326082181477
3,gestión proyectos,2.8123787564307907
3,global,2.6945957207744073
3,global social,3.793208009442517
3,habilidades,2.1837700970084164
3,hardware,3.1000608288825715
3,herramientas,2.252762968495368
3,historia,3.793208009442517
3,humana,3.2823823856765264
3,humana promoción,3.505525936990736
3,idioma,3.2823823856765264
3,impacto,2.9459101490553135
3,impacto acciones,3.793208009442517
3,implementa,3.2823823856765264
3,implementación,2.8123787564307907
3,implementar,2.1192315758708453
3,implementar operar,3.2823823856765264
3,independiente,3.2823823856765264
3,industria,2.6945957207744073
3,industrial,3.505525936990736
3,información,1.3953127366441465
3,información comunicaciones,2.8123787564307907
3,información comunicación,2.9459101490553135
3,informática,1.4260843953109001
3,informática universidad,2.406913648322626
3,informáticas,2.1837700970084164
3,informático,3.1000608288825715
3,informáticos,1.756326082181477
3,infraestructura,3.2823823856765264
3,ingeniero,1.5596157879354227
3,ingeniero civil,2.4939250253122562
3,ingeniero ejecución,3.2823823856765264
3,ingeniero informática,3.1000608288825715
3,ingenieros,3.2823823856765264
3,ingeniería,1.3654597734944653
3,ingeniería aplicada,3.2823823856765264
3,ingeniería ciencias,3.2823823856765264
3,ingeniería software,2.406913648322626
3,inglés,2.8123787564307907
3,ingreso,3.793208009442517
3,innovación,1.8472978603872037
3,innovadoras,2.406913648322626
3,institucionales,3.2823823856765264
3,instituciones,2.9459101490553135
3,instituciones públicas,3.2823823856765264
3,institución,3.505525936990736
3,instituto,3.505525936990736
3,integra,3.1000608288825715
3,integración,3.1000608288825715
3,integral,2.3268709406490897
3,integrar,2.8123787564307907
3,inteligencia,2.252762968495368
3,inteligencia artificial,2.4939250253122562
3,inteligencia negocios,3.2823823856765264
3,interdisciplinarios,2.9459101490553135
3,internacional,3.505525936990736
3,internacionales,3.793208009442517
3,investigación,2.9459101490553135
3,jefe,3.1000608288825715
3,junto,2.9459101490553135
3,laboral,3.2823823856765264
3,lenguajes,2.9459101490553135
3,lenguajes programación,3.1000608288825715
3,liderar,2.589235205116581
3,liderar equipos,3.1000608288825715
3,liderazgo,2.406913648322626
3,manager,3.793208009442517
3,manera,2.252762968495368
3,mantención,3.1000608288825715
3,mediante,2.6945957207744073
3,medio,2.6945957207744073
3,mejora,2.4939250253122562
3,mejora continua,3.1000608288825715
3,metodologías,2.6945957207744073
3,metropolitana,3.505525936990736
3,modelos,3.505525936990736
3,multidisciplinarios,2.1837700970084164
3,mundo,2.589235205116581
3,nacional,3.2823823856765264
3,necesidades,2.252762968495368
3,negocio,3.1000608288825715
3,negocios,2.8123787564307907
3,nivel,2.4939250253122562
3,normas,3.1000608288825715
3,nuevas,2.9459101490553135
3,nuevas tecnologías,3.2823823856765264
3,nuevos,3.2823823856765264
3,objetivos,3.2823823856765264
3,oportunidades,3.1000608288825715
3,organizacionales,2.589235205116581
3,organizaciones,1.756326082181477
3,organización,2.4939250253122562
3,país,3.1000608288825715
3,pensamiento,2.8123787564307907
3,pensamiento crítico,3.1000608288825715
3,perfil,2.0586069540544107
3,perfil egreso,2.589235205116581
3,perfil profesional,3.1000608288825715
3,permanente,2.589235205116581
3,permitan,2.8123787564307907
3,permite,1.8960880245566356
3,persona,2.9459101490553135
3,persona humana,3.2823823856765264
3,personas,2.406913648322626
3,plan,3.505525936990736
3,planificar,2.9459101490553135
3,plataformas,2.8123787564307907
3,posee,2.0586069540544107
3,principios,2.3268709406490897
3,principios éticos,3.2823823856765264
3,privadas,2.8123787564307907
3,problemas,1.756326082181477
3,problemas complejos,2.6945957207744073
3,problemáticas,3.1000608288825715
3,procesos,1.713766467762681
3,productos,2.4939250253122562
3,profesional,1.2282586519809802
3,profesional capaz,3.1000608288825715
3,profesional integral,3.1000608288825715
3,profesionales,2.3268709406490897
3,profesión,2.9459101490553135
3,programa,2.9459101490553135
3,programación,2.8123787564307907
3,promoción,3.2823823856765264
3,promueve,3.2823823856765264
3,propios,2.8123787564307907
3,proyectos,1.2809023854664021
3,proyectos informáticos,2.252762968495368
3,proyectos tecnológicos,3.2823823856765264
3,prácticas,2.9459101490553135
3,puede,2.8123787564307907
3,puede desempeñarse,3.2823823856765264
3,públicas,2.8123787564307907
3,públicas privadas,2.8123787564307907
3,quehacer,2.9459101490553135
3,quehacer profesional,3.2823823856765264
3,reconoce,3.505525936990736
3,recursos,2.406913648322626
3,redes,2.4939250253122562
3,relacionados,2.9459101490553135
3,requerimientos,2.8123787564307907
3,resolver,1.8960880245566356
3,resolver problemas,2.1192315758708453
3,respeto,2.9459101490553135
3,responsabilidad,2.1192315758708453
3,responsabilidad social,2.3268709406490897
3,responsable,3.1000608288825715
3,resultados,3.505525936990736
3,riesgos,3.2823823856765264
3,rol,3.505525936990736
3,sector,3.2823823856765264
3,seguridad,2.1192315758708453
3,seguridad información,2.6945957207744073
3,según,2.589235205116581
3,sello,2.8123787564307907
3,sentido,2.589235205116581
3,servicios,2.252762968495368
3,siendo,3.1000608288825715
3,siendo capaz,3.1000608288825715
3,sistemas,1.5245244681241528
3,sistemas computacionales,2.9459101490553135
3,sistemas información,2.406913648322626
3,sistemas informáticos,2.8123787564307907
3,situaciones,3.1000608288825715
3,social,1.8007778447523106
3,sociales,2.8123787564307907
3,sociedad,2.589235205116581
3,software,1.3953127366441465
3,soluciones,1.4260843953109001
3,soluciones informáticas,2.4939250253122562
3,soluciones software,3.1000608288825715
3,soluciones tecnológicas,2.4939250253122562
3,sostenible,2.589235205116581
3,superior,3.2823823856765264
3,sólida,2.4939250253122562
3,sólida formación,2.589235205116581
3,tecnología,2.6945957207744073
3,tecnologías,1.2809023854664021
3,tecnologías información,1.6337237600891445
3,tecnológica,2.1837700970084164
3,tecnológicas,2.252762968495368
3,tecnológico,2.4939250253122562
3,tecnológicos,2.1192315758708453
3,telecomunicaciones,3.2823823856765264
3,tic,2.9459101490553135
3,titulado,3.1000608288825715
3,toma,2.4939250253122562
3,toma decisiones,2.4939250253122562
3,trabajar,2.8123787564307907
3,trabajo,1.8007778447523106
3,transformación,2.406913648322626
3,transformación digital,2.6945957207744073
3,través,2.1837700970084164
3,trayectoria,3.2823823856765264
3,técnicas,3.1000608288825715
3,técnico,3.1000608288825715
3,técnicos,3.1000608288825715
3,universidad,1.4260843953109001
3,universidad católica,2.6945957207744073
3,universitario,3.505525936990736
3,uso,2.4939250253122562
3,utilizando,3.1000608288825715
3,valor,2.6945957207744073
3,valores,3.2823823856765264
3,vanguardia,3.505525936990736
3,vida,2.589235205116581
3,vida según,3.2823823856765264
3,visión,2.3268709406490897
3,visión cristiana,3.2823823856765264
3,ámbito,2.4939250253122562
3,ámbitos,2.8123787564307907
3,área,2.8123787564307907
3,áreas,2.3268709406490897
3,énfasis,3.505525936990736
3,ética,2.406913648322626
3,ético,2.589235205116581
3,éticos,2.589235205116581
4,000,3.505525936990736
4,000 arancel,3.793208009442517
4,10,3.1000608288825715
4,2026,3.505525936990736
4,25,3.793208009442517
4,acciones,3.2823823856765264
4,acreditación,3.793208009442517
4,actualización,2.9459101490553135
4,acuerdo,2.9459101490553135
4,adaptarse,3.1000608288825715
4,además,2.1837700970084164
4,admisión,3.505525936990736
4,ambiental,2.9459101490553135
4,analista,3.2823823856765264
4,analizar,2.8123787564307907
4,analítica,2.9459101490553135
4,análisis,2.8123787564307907
4,análisis datos,3.2823823856765264
4,aplica,3.1000608288825715
4,aplicaciones,3.2823823856765264
4,aplicación,2.6945957207744073
4,aplicada,2.9459101490553135
4,aplicando,2.589235205116581
4,aplicando conocimientos,3.2823823856765264
4,aplicar,2.8123787564307907
4,apoyar,3.1000608288825715
4,aprendizaje,2.406913648322626
4,arancel,3.793208009442517
4,artificial,2.589235205116581
4,asimismo,2.9459101490553135
4,asociados,3.1000608288825715
4,así,2.589235205116581
4,autónoma,2.9459101490553135
4,año,3.2823823856765264
4,años,3.793208009442517
4,basadas,3.2823823856765264
4,base,2.9459101490553135
4,bases,2.6945957207744073
4,bases datos,2.8123787564307907
4,bien,2.8123787564307907
4,bien común,2.9459101490553135
4,buenas,3.1000608288825715
4,buenas prácticas,3.1000608288825715
4,básicas,2.3268709406490897
4,básicas ciencias,3.1000608288825715
4,básicas ingeniería,3.1000608288825715
4,calidad,2.252762968495368
4,calidad seguridad,3.1000608288825715
4,cambio,3.2823823856765264
4,campo,3.1000608288825715
4,campus,3.505525936990736
4,capaces,2.589235205116581
4,capacidad,1.8472978603872037
4,capacidad trabajar,2.9459101490553135
4,capacidades,2.9459101490553135
4,capacitado,3.1000608288825715
4,capaz,2.001448540214462
4,capaz concebir,3.505525936990736
4,carrera,1.9473813189441862
4,carrera universidad,2.9459101490553135
4,carreras,3.505525936990736
4,católica,2.6945957207744073
4,chile,3.2823823856765264
4,ciberseguridad,3.505525936990736
4,ciclo,3.2823823856765264
4,ciclo vida,3.505525936990736
4,ciencia,2.6945957207744073
4,ciencia datos,3.1000608288825715
4,ciencias,1.713766467762681
4,ciencias básicas,2.3268709406490897
4,ciencias ingeniería,2.4939250253122562
4,civil,2.589235205116581
4,civil computación,3.2823823856765264
4,competencias,2.0586069540544107
4,complejos,2.589235205116581
4,comprometido,2.8123787564307907
4,compromiso,2.3268709406490897
4,compromiso ético,3.1000608288825715
4,computacionales,2.9459101490553135
4,computación,2.1837700970084164
4,computación informática,2.8123787564307907
4,computadores,3.505525936990736
4,comunicaciones,2.8123787564307907
4,comunicación,2.001448540214462
4,comunicación efectiva,2.8123787564307907
4,comunicarse,2.8123787564307907
4,común,2.6945957207744073
4,concebir,3.2823823856765264
4,concebir diseñar,3.2823823856765264
4,concepción,3.2823823856765264
4,conocimiento,2.9459101490553135
4,conocimientos,1.756326082181477
4,considerando,2.6945957207744073
4,constante,3.1000608288825715
4,consultor,3.1000608288825715
4,contexto,2.406913648322626
4,contexto global,3.505525936990736
4,contextos,2.3268709406490897
4,continua,2.589235205116581
4,contribuir,3.1000608288825715
4,contribuyendo,2.9459101490553135
4,cristiana,3.1000608288825715
4,criterios,3.2823823856765264
4,crítico,2.6945957207744073
4,cualquier,3.1000608288825715
4,datos,1.5959834321062976
4,decisiones,2.252762968495368
4,desafíos,2.9459101490553135
4,desarrolla,2.589235205116581
4,desarrollar,2.001448540214462
4,desarrollar soluciones,2.9459101490553135
4,desarrollo,1.5245244681241528
4,desarrollo software,2.6945957207744073
4,desempeña,3.2823823856765264
4,desempeñarse,2.3268709406490897
4,desempeño,2.8123787564307907
4,desenvolverse,2.9459101490553135
4,diferentes,3.1000608288825715
4,digital,2.589235205116581
4,digitales,2.589235205116581
4,director,3.793208009442517
4,disciplina,2.8123787564307907
4,disciplinar,3.2823823856765264
4,diseña,2.9459101490553135
4,diseñar,2.0586069540544107
4,diseñar implementar,2.589235205116581
4,diseño,2.3268709406490897
4,distintas,2.8123787564307907
4,diversa,3.1000608288825715
4,diversa índole,3.2823823856765264
4,diversas,3.1000608288825715
4,diversidad,3.1000608288825715
4,diversos,2.589235205116581
4,económico,3.2823823856765264
4,educación,3.793208009442517
4,efectiva,2.406913648322626
4,efectivamente,3.1000608288825715
4,eficiencia,2.4939250253122562
4,egresado,2.1837700970084164
4,egreso,2.406913648322626
4,ejecución,3.2823823856765264
4,ello,3.2823823856765264
4,emergentes,2.9459101490553135
4,emprendimiento,2.8123787564307907
4,emprendimientos,2.9459101490553135
4,empresarial,3.505525936990736
4,empresariales,3.793208009442517
4,empresas,2.9459101490553135
4,entorno,2.6945957207744073
4,equipo,2.9459101490553135
4,equipos,1.5959834321062976
4,equipos multidisciplinarios,2.3268709406490897
4,equipos trabajo,2.406913648322626
4,especialidad,3.1000608288825715
4,especialización,3.2823823856765264
4,estrategias,3.2823823856765264
4,está,3.2823823856765264
4,estándares,2.4939250253122562
4,estándares calidad,3.505525936990736
4,evaluación,2.6945957207744073
4,evaluar,2.4939250253122562
4,evaluar gestionar,3.1000608288825715
4,evolución,2.8123787564307907
4,experiencia,3.793208009442517
4,fin,3.505525936990736
4,forma,1.9473813189441862
4,formación,1.5959834321062976
4,formación ciencias,2.9459101490553135
4,formación permite,2.9459101490553135
4,formular,3.2823823856765264
4,función,3.505525936990736
4,generación,3.1000608288825715
4,generando,3.1000608288825715
4,generar,2.6945957207744073
4,generar soluciones,3.1000608288825715
4,gestiona,3.2823823856765264
4,gestionar,2.001448540214462
4,gestionar proyectos,2.589235205116581
4,gestión,1.9473813189441862
4,gestión información,3.505525936990736
4,gestión proyectos,2.6945957207744073
4,global,2.8123787564307907
4,habilidades,2.406913648322626
4,hardware,2.6945957207744073
4,herramientas,2.252762968495368
4,humana,3.2823823856765264
4,identificar,3.1000608288825715
4,idioma,3.1000608288825715
4,idioma inglés,3.1000608288825715
4,impacto,3.1000608288825715
4,implementa,3.1000608288825715
4,implementación,2.589235205116581
4,implementar,2.1192315758708453
4,implementar soluciones,3.1000608288825715
4,industria,2.589235205116581
4,información,1.3083013596545165
4,información comunicaciones,2.9459101490553135
4,información comunicación,2.9459101490553135
4,informática,1.5959834321062976
4,informática universidad,2.6945957207744073
4,informáticas,2.3268709406490897
4,informático,2.8123787564307907
4,informáticos,1.5596157879354227
4,ingeniero,1.672944473242426
4,ingeniero civil,2.589235205116581
4,ingeniero ejecución,3.2823823856765264
4,ingeniero informática,3.2823823856765264
4,ingeniería,1.5245244681241528
4,ingeniería software,2.3268709406490897
4,inglés,2.8123787564307907
4,innovación,1.756326082181477
4,innovación emprendimiento,3.1000608288825715
4,innovador,3.505525936990736
4,innovadoras,2.406913648322626
4,instituciones,2.9459101490553135
4,instituciones públicas,3.1000608288825715
4,instituto,3.1000608288825715
4,integración,2.9459101490553135
4,integral,2.589235205116581
4,integrales,3.2823823856765264
4,inteligencia,2.3268709406490897
4,inteligencia artificial,2.589235205116581
4,interdisciplinarios,3.1000608288825715
4,internacionales,3.505525936990736
4,investigación,2.8123787564307907
4,jefe,3.2823823856765264
4,junto,3.2823823856765264
4,laboral,3.2823823856765264
4,legal,3.505525936990736
4,legal vigente,3.505525936990736
4,lenguajes,2.9459101490553135
4,lenguajes programación,3.1000608288825715
4,liderando,3.505525936990736
4,liderar,2.3268709406490897
4,liderar equipos,2.589235205116581
4,liderazgo,2.6945957207744073
4,manager,3.793208009442517
4,manejo,3.2823823856765264
4,manera,2.6945957207744073
4,mantención,3.1000608288825715
4,marco,3.1000608288825715
4,marcos,3.793208009442517
4,mediante,2.9459101490553135
4,medio,2.589235205116581
4,mejora,2.4939250253122562
4,mejora continua,3.1000608288825715
4,metodologías,2.4939250253122562
4,modelos,3.2823823856765264
4,multidisciplinarios,1.9473813189441862
4,mundo,2.6945957207744073
4,nacional,3.1000608288825715
4,necesidades,2.1837700970084164
4,negocios,2.6945957207744073
4,nivel,2.406913648322626
4,normativa,3.2823823856765264
4,normativa legal,3.505525936990736
4,nuevas,2.9459101490553135
4,objetivos,2.9459101490553135
4,organizacionales,2.589235205116581
4,organizaciones,1.756326082181477
4,organización,2.252762968495368
4,partir,2.9459101490553135
4,país,2.8123787564307907
4,pensamiento,2.8123787564307907
4,pensamiento crítico,2.9459101490553135
4,perfil,2.1192315758708453
4,perfil egreso,2.406913648322626
4,permanente,2.589235205116581
4,permitan,2.8123787564307907
4,permite,2.0586069540544107
4,persona,2.8123787564307907
4,persona humana,3.505525936990736
4,personas,2.4939250253122562
4,plan,3.1000608288825715
4,planificar,3.1000608288825715
4,plataformas,2.9459101490553135
4,podrá,3.505525936990736
4,posee,2.252762968495368
4,presencial,3.2823823856765264
4,principios,2.252762968495368
4,principios éticos,3.2823823856765264
4,privadas,2.9459101490553135
4,privado,3.1000608288825715
4,problemas,1.8472978603872037
4,problemas complejos,2.9459101490553135
4,problemáticas,2.9459101490553135
4,procesos,1.8472978603872037
4,productivo,3.793208009442517
4,profesional,1.1782482314063187
4,profesional capaz,3.1000608288825715
4,profesionales,2.252762968495368
4,profesionales capaces,3.2823823856765264
4,profesión,3.1000608288825715
4,programa,2.6945957207744073
4,programación,2.6945957207744073
4,promoción,3.2823823856765264
4,promoción bien,3.2823823856765264
4,propios,3.1000608288825715
4,proyectos,1.336472236621213
4,proyectos informáticos,2.1837700970084164
4,proyectos tecnologías,3.2823823856765264
4,proyectos tecnológicos,2.8123787564307907
4,prácticas,2.9459101490553135
4,prácticas industria,3.505525936990736
4,públicas,2.9459101490553135
4,públicas privadas,2.9459101490553135
4,público,3.2823823856765264
4,quehacer,3.2823823856765264
4,quehacer profesional,3.2823823856765264
4,recursos,2.4939250253122562
4,redes,2.6945957207744073
4,región,3.505525936990736
4,relacionados,3.1000608288825715
4,requerimientos,2.9459101490553135
4,resolución,3.2823823856765264
4,resolver,2.0586069540544107
4,resolver problemas,2.3268709406490897
4,respetando,3.1000608288825715
4,respeto,3.1000608288825715
4,responsabilidad,2.252762968495368
4,responsabilidad social,2.406913648322626
4,responsable,3.1000608288825715
4,resultados,3.505525936990736
4,rol,3.505525936990736
4,sector,3.1000608288825715
4,sector público,3.2823823856765264
4,sede,3.505525936990736
4,seguridad,2.1192315758708453
4,seguridad información,3.1000608288825715
4,según,2.6945957207744073
4,sello,2.589235205116581
4,semestres,3.2823823856765264
4,sentido,3.1000608288825715
4,servicios,2.3268709406490897
4,siendo,2.9459101490553135
4,siendo capaz,3.1000608288825715
4,sistemas,1.4578330936254802
4,sistemas computacionales,3.2823823856765264
4,sistemas información,2.589235205116581
4,sistemas informáticos,2.4939250253122562
4,sistemas redes,3.1000608288825715
4,social,1.8472978603872037
4,sociales,3.2823823856765264
4,sociedad,2.4939250253122562
4,software,1.4578330936254802
4,software hardware,3.1000608288825715
4,soluciones,1.3654597734944653
4,soluciones informáticas,2.589235205116581
4,soluciones innovadoras,3.2823823856765264
4,soluciones tecnológicas,2.589235205116581
4,sostenible,3.1000608288825715
4,superior,3.2823823856765264
4,sólida,2.589235205116581
4,sólida formación,2.589235205116581
4,sólidos,3.1000608288825715
4,tecnología,2.8123787564307907
4,tecnologías,1.2809023854664021
4,tecnologías información,1.5596157879354227
4,tecnológica,2.406913648322626
4,tecnológicas,2.252762968495368
4,tecnológico,2.9459101490553135
4,tecnológicos,2.1837700970084164
4,telecomunicaciones,3.1000608288825715
4,tic,2.9459101490553135
4,toma,2.406913648322626
4,toma decisiones,2.406913648322626
4,trabajar,2.6945957207744073
4,trabajar equipos,3.2823823856765264
4,trabajo,1.672944473242426
4,trabajo equipo,3.2823823856765264
4,transformación,2.3268709406490897
4,transformación digital,2.589235205116581
4,través,2.1192315758708453
4,trayectoria,3.2823823856765264
4,técnicas,3.1000608288825715
4,técnico,3.1000608288825715
4,técnicos,3.2823823856765264
4,título,3.1000608288825715
4,título profesional,3.2823823856765264
4,universidad,1.4578330936254802
4,universidad católica,2.6945957207744073
4,universitario,3.505525936990736
4,uso,2.6945957207744073
4,utilizando,2.9459101490553135
4,utilizando herramientas,3.505525936990736
4,valor,2.589235205116581
4,vida,2.8123787564307907
4,vida según,3.2823823856765264
4,vigente,3.1000608288825715
4,visión,2.4939250253122562
4,visión cristiana,3.2823823856765264
4,ámbito,2.589235205116581
4,ámbitos,2.8123787564307907
4,área,2.6945957207744073
4,áreas,2.4939250253122562
4,énfasis,3.2823823856765264
4,ética,2.1837700970084164
4,ético,2.4939250253122562
4,éticos,2.9459101490553135
4,índole,3.2823823856765264
